status_id,user_id,polarity,tweet_topic,p_day,state_abbr,gender,age,is_in_reply_to_user,is_in_reply_to_status,is_quoted_status,is_retweeted_status,created_day
1242749769711104000,608389832,positive,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-03-25
1242749095548051457,1238404810958721024,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Young,0,0,0,1,2020-03-25
1242747557689737217,1166319427463155712,negative,covid19-tracking-app-australia,20200420,Unknown,Male,Young,1,0,0,0,2020-03-25
1242747073243410432,855044145999523840,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-25
1242746810784870401,255805040,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,1,1,0,0,2020-03-25
1242745198729236480,1227999552,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-25
1242745102314815489,32394144,negative,covid19-tracking-app-australia,20200420,Unknown,Male,Middle,0,0,0,0,2020-03-25
1242745076729569282,101655993,positive,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,0,0,0,1,2020-03-25
1242744728178884608,1212943906586808320,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-25
1242743884897062914,1054966110641119233,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-25
1242743787664756737,2474771353,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-25
1242742412251787264,21630876,positive,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-03-25
1242742132885975040,1112866140030590977,neutral,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,1,0,0,0,2020-03-25
1242741748842893313,171978769,positive,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,0,0,0,1,2020-03-25
1242740767031881729,829638479457898496,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,1,1,0,0,2020-03-25
1242740567315898368,3155906731,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-25
1242739542504820736,809671790788124672,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-25
1242739490461855744,537139882,neutral,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,0,2020-03-25
1242739305157558272,747755197963767808,positive,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-03-25
1242738548979073026,1239120996667289600,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,1,1,0,0,2020-03-25
1242737699468898306,1239120996667289600,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,1,0,1,0,2020-03-25
1242736462052732928,755753,positive,covid19-tracking-app-australia,20200420,Unknown,Male,Aging,0,0,0,1,2020-03-25
1242735659627868160,3166272426,negative,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,0,2020-03-25
1242735571623014406,813686574260985856,neutral,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,0,0,0,0,2020-03-25
1242734695101558784,1199992943420985344,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-25
1242734570430025728,519356365,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-25
1242733523330412544,988066154,negative,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,0,0,0,0,2020-03-25
1242732440776409088,949588130406920192,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,0,0,0,1,2020-03-25
1242731782228697088,1132962696817627137,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-25
1242730702241583105,717191891914067969,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,0,0,0,1,2020-03-25
1242730200019812352,2313341894,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-25
1242728925840564224,1145224995846492160,positive,covid19-tracking-app-australia,20200420,wa,Unknown,Unknown,0,0,0,1,2020-03-25
1242728871293669376,3147261541,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,0,0,0,1,2020-03-25
1242728871293669376,3147261541,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Young,0,0,0,1,2020-03-25
1242728466916593671,1211870709732888583,negative,covid19-tracking-app-australia,20200420,Unknown,Female,Aging,0,0,0,1,2020-03-25
1242726280518184960,35900933,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-25
1242725524843024386,117769966,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-25
1242725372963115009,20747982,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,0,2020-03-25
1242725257342926848,1239098260351905792,neutral,covid19-tracking-app-australia,20200420,qld,Female,Middle,0,0,0,0,2020-03-25
1242724742617915392,1268741491,positive,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-03-25
1242724705305366528,363045476,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,0,0,0,1,2020-03-25
1242724398907289600,16543505,positive,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,0,2020-03-25
1242723601582718977,1226603575,positive,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-03-25
1242723035498471424,496444133,positive,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-03-25
1242721828147097600,339377583,positive,covid19-tracking-app-australia,20200420,vic,Male,Young,0,0,0,1,2020-03-25
1242721828147097600,339377583,positive,covid19-tracking-app-australia,20200420,vic,Female,Young,0,0,0,1,2020-03-25
1242721747100565504,1195881222787874816,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-25
1242721259416215557,973737053451051008,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,0,0,0,1,2020-03-25
1242721172233441280,550795399,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-25
1242720069169209344,362406353,positive,covid19-tracking-app-australia,20200420,vic,Female,Middle,0,0,0,1,2020-03-25
1242719700364058624,2931585042,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Aging,0,0,0,1,2020-03-25
1242718984903856129,940578302791598080,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-25
1242718629730250755,245181073,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Aging,0,0,0,1,2020-03-25
1242717583192862720,499694976,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-25
1242717492499238912,827843955106516992,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,1,1,0,0,2020-03-25
1242717431635660800,705942106368389120,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-25
1242716385509179392,470672571,positive,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,0,0,0,0,2020-03-25
1242715787007340544,417320141,neutral,covid19-tracking-app-australia,20200420,Unknown,Female,Young,0,0,0,1,2020-03-25
1252019379677478912,1196590977932091392,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-19
1252013639545974784,27608915,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-19
1251993494589071360,2420379427,neutral,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-04-19
1251986144465694726,13349112,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-19
1251952234595864577,1473264960,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-19
1251950053993975810,632448220,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,1,2020-04-19
1251949999014936579,722468948793565185,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,0,2020-04-19
1251945950223888385,39402606,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-19
1251927438801563649,932422514,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-19
1251922949545684998,559112971,positive,covid19-tracking-app-australia,20200420,Unknown,Male,Middle,0,0,0,1,2020-04-19
1251922949545684998,559112971,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,0,0,0,1,2020-04-19
1251921420654981120,815251442172915712,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,0,0,0,1,2020-04-19
1251921327033737218,3306650467,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-19
1251920464911294465,818348177300471808,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Young,0,0,0,1,2020-04-19
1251920433659682816,399744312,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-19
1251920156986503169,817488870686101504,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-19
1251919737497378816,210101642,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-19
1251919630110687240,72731772,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Young,0,0,0,1,2020-04-19
1251919630110687240,72731772,positive,covid19-tracking-app-australia,20200420,Unknown,Male,Middle,0,0,0,1,2020-04-19
1251919498816487424,984987579534708736,positive,covid19-tracking-app-australia,20200420,Unknown,Male,Young,0,0,0,1,2020-04-19
1251919380671131648,15574947,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-19
1251919377722720257,1750604534,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Aging,0,0,0,1,2020-04-19
1251919274429612032,35890265,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-19
1251918850561503232,32366249,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-19
1251918737890070528,20707070,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-04-19
1251892144316563456,3379003163,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-19
1251890424211369984,70922534,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-04-19
1251858343272087558,2446217917,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,1,0,0,0,2020-04-19
1251856187814969346,84734389,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-19
1251836029205610496,84734389,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-04-19
1251816921932201987,1229091405152256001,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-19
1251816904324517889,296728882,neutral,covid19-tracking-app-australia,20200420,Unknown,Male,Middle,0,0,0,0,2020-04-19
1251800284336140291,290230743,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-19
1251800117620989952,4881766330,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-04-19
1251796581705080832,703741154613792768,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,1,1,0,0,2020-04-19
1251785288390602753,359015191,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,1,0,0,0,2020-04-19
1251769419467878401,15227349,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-19
1251728128092672000,2608740770,neutral,covid19-tracking-app-australia,20200420,nsw,Female,Aging,0,0,0,0,2020-04-19
1251728128092672000,2608740770,neutral,covid19-tracking-app-australia,20200420,nsw,Male,Middle,0,0,0,0,2020-04-19
1251724008665432065,321864046,positive,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-04-19
1251713361256955905,1053944159843696641,positive,covid19-tracking-app-australia,20200420,qld,Female,Middle,0,0,0,1,2020-04-19
1251710359791996928,444283892,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-19
1251695358389841920,941546238272356352,positive,covid19-tracking-app-australia,20200420,act,Female,Middle,0,0,0,1,2020-04-19
1251695358389841920,941546238272356352,positive,covid19-tracking-app-australia,20200420,act,Female,Young,0,0,0,1,2020-04-19
1251663388385505281,1208643108000301056,neutral,covid19-tracking-app-australia,20200420,act,Unknown,Unknown,0,0,0,1,2020-04-19
1251663136060518400,971075682,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-04-19
1251657529483948032,21604766,neutral,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,0,0,0,0,2020-04-18
1251652435749203970,1024873850347999232,negative,covid19-tracking-app-australia,20200420,wa,Unknown,Unknown,0,0,0,1,2020-04-18
1251592798127534081,3062125369,negative,covid19-tracking-app-australia,20200420,Unknown,Female,Young,0,0,1,1,2020-04-18
1251591339990368256,166364659,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-18
1251557379344265218,824762326347706368,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-04-18
1251555837937680386,2656049052,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-04-18
1251539856519397376,2321604494,negative,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-04-18
1251538094588784642,2321604494,neutral,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-04-18
1251514254823391246,380487104,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-04-18
1251502855044894721,3136060350,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,1,2020-04-18
1251483326571073537,84734389,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,0,2020-04-18
1251474021599686657,16178740,negative,covid19-tracking-app-australia,20200420,Unknown,Male,Aging,0,0,0,1,2020-04-18
1251453308918657025,265206205,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,1,1,0,0,2020-04-18
1251443718705553409,16618617,neutral,covid19-tracking-app-australia,20200420,Unknown,Male,Young,0,0,0,1,2020-04-18
1251443329608429568,21888259,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-04-18
1251442330470506497,1217335481412636674,positive,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,0,0,0,1,2020-04-18
1251438392555958272,2617153778,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-18
1251429434738872321,1691542628,positive,covid19-tracking-app-australia,20200420,vic,Female,Middle,0,0,0,1,2020-04-18
1251409987517083648,1225557664069038080,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-18
1251408152634900481,3029507039,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-18
1251357588286918657,1969973162,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-18
1251353391755718657,27408267,negative,covid19-tracking-app-australia,20200420,nsw,Female,Middle,0,0,0,1,2020-04-18
1251346052310949888,1214489977762959362,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-18
1251344811346427904,403796945,negative,covid19-tracking-app-australia,20200420,act,Unknown,Unknown,0,0,0,1,2020-04-18
1251339406134226945,1945710606,negative,covid19-tracking-app-australia,20200420,qld,Female,Middle,0,0,0,1,2020-04-18
1251334632538161153,1199795398845464576,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-18
1251329017807958016,30833130,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,0,2020-04-18
1251320461817872385,3891452412,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,0,0,0,1,2020-04-18
1251319961936556032,155610926,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-04-18
1251317805040807936,1567948628,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-18
1251315923874484227,158123632,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-18
1251314418958262272,171348971,negative,covid19-tracking-app-australia,20200420,nsw,Male,Middle,0,0,0,1,2020-04-18
1251314418958262272,171348971,negative,covid19-tracking-app-australia,20200420,nsw,Female,Middle,0,0,0,1,2020-04-18
1251312980962078722,116676466,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-18
1251312826364227584,1227865172707926016,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-18
1251310941150429184,266999028,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-18
1251305393369710593,1697923279,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,1,1,0,0,2020-04-18
1251304923603406848,737913307,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,0,0,0,1,2020-04-18
1251304297838415872,795123096545947648,neutral,covid19-tracking-app-australia,20200420,Unknown,Male,Young,0,0,0,1,2020-04-18
1251304297838415872,795123096545947648,neutral,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,0,0,0,1,2020-04-18
1251303208288313346,938298729446215681,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-18
1251301534798770179,2772814464,positive,covid19-tracking-app-australia,20200420,sa,Female,Young,0,0,0,1,2020-04-18
1251296158766428160,1547347338,negative,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-04-17
1251291243927101442,22084314,neutral,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-04-17
1251290104032829441,28803689,positive,covid19-tracking-app-australia,20200420,Unknown,Male,Young,0,0,0,1,2020-04-17
1251290104032829441,28803689,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Young,0,0,0,1,2020-04-17
1251286923831734272,240005607,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251286302084882433,892555667780755457,neutral,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,0,0,0,1,2020-04-17
1251286269524537350,296423024,negative,covid19-tracking-app-australia,20200420,nsw,Female,Middle,0,0,0,1,2020-04-17
1251286023725703168,199982456,neutral,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,0,0,0,1,2020-04-17
1251283777562636288,2879051030,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251283209213472768,1116867882908917760,neutral,covid19-tracking-app-australia,20200420,Unknown,Male,Young,0,0,0,1,2020-04-17
1251282979915087872,1104502507693207552,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251281933452992513,951133070,neutral,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-04-17
1251279756022046720,3179255622,positive,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,0,0,0,1,2020-04-17
1251277230061129729,753490741758861312,positive,covid19-tracking-app-australia,20200420,nsw,Male,Middle,0,0,0,1,2020-04-17
1251276865769070592,353508962,neutral,covid19-tracking-app-australia,20200420,tas,Unknown,Unknown,0,0,0,1,2020-04-17
1251274102595178496,817488870686101504,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251273134239412224,1100695338665500673,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251272224088023040,31671595,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251271125134274561,309621851,negative,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,0,0,0,0,2020-04-17
1251270788394577920,739260818814967808,positive,covid19-tracking-app-australia,20200420,nsw,Female,Middle,0,0,0,1,2020-04-17
1251270564150272000,3315939449,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251267471316676608,355388107,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,0,0,0,1,2020-04-17
1251267471316676608,355388107,positive,covid19-tracking-app-australia,20200420,Unknown,Male,Middle,0,0,0,1,2020-04-17
1251266826887065600,744442340,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251265654964944897,1072633931495747584,neutral,covid19-tracking-app-australia,20200420,tas,Unknown,Unknown,0,0,0,1,2020-04-17
1251265521112059907,18820702,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Aging,0,0,0,1,2020-04-17
1251265270733107203,2872901028,positive,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,0,0,0,1,2020-04-17
1251264296224346112,1471647390,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251263334890037248,2344409646,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251262365980450817,741692053,negative,covid19-tracking-app-australia,20200420,qld,Female,Aging,0,0,0,1,2020-04-17
1251262254143598592,3145290074,positive,covid19-tracking-app-australia,20200420,act,Unknown,Unknown,0,0,0,1,2020-04-17
1251260763697672192,1649395076,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,0,0,0,1,2020-04-17
1251259655155826689,2887761286,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251259309935247366,820694,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251258888558608387,20707070,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-04-17
1251256641011384320,4686645296,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251256135555801088,87282136,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,0,2020-04-17
1251247481976848384,35645190,neutral,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,0,0,0,1,2020-04-17
1251246983714451456,883917365838102528,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251243344619069440,124852105,positive,covid19-tracking-app-australia,20200420,Unknown,Male,Middle,1,1,0,0,2020-04-17
1251239831130136576,984962691558191105,negative,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-04-17
1251236026561048577,1243992169,neutral,covid19-tracking-app-australia,20200420,Unknown,Male,Aging,0,0,0,1,2020-04-17
1251231209222336512,588017401,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251230460413276160,1214334207540912128,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251215740100894722,3235957923,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-04-17
1251211973414367234,561143436,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251186498512154630,45512834,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251184066994548736,2728928737,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251183166406053888,826332877457481728,neutral,covid19-tracking-app-australia,20200420,Unknown,Female,Aging,0,0,0,1,2020-04-17
1251180789464616961,978228542671437824,positive,covid19-tracking-app-australia,20200420,vic,Female,Middle,0,0,0,1,2020-04-17
1251176807497228288,224977551,neutral,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,0,0,0,1,2020-04-17
1251176458904469505,1074099232011743232,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251171718367862785,1120707137280204801,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251171026379014145,4721197946,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251167415880175616,1396733065,positive,covid19-tracking-app-australia,20200420,qld,Male,Aging,1,1,1,0,2020-04-17
1251166956394250242,1250777192151355392,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-04-17
1251155948351057923,814121654028619776,negative,covid19-tracking-app-australia,20200420,vic,Male,Middle,0,0,0,1,2020-04-17
1251149212382724100,887117141169774592,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251147452222042117,887117141169774592,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251147296760160264,814121654028619776,neutral,covid19-tracking-app-australia,20200420,vic,Male,Middle,0,0,0,1,2020-04-17
1251146848556875782,1632100532,neutral,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,0,0,0,1,2020-04-17
1251146760652615683,1171814654,positive,covid19-tracking-app-australia,20200420,vic,Male,Middle,0,0,0,1,2020-04-17
1251146599318708224,1498379996,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251145329145024512,4762062193,neutral,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,0,0,0,1,2020-04-17
1251145135145971719,727843939634421766,positive,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,0,0,0,1,2020-04-17
1251144909664350208,28335326,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-04-17
1251142242271518721,913981100,neutral,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,0,0,0,1,2020-04-17
1251141311458979840,576451623,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251141288969134080,3365282825,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251140337025921024,380487104,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-04-17
1251139685436416002,181873706,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-04-17
1251139208707739651,399505545,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251138623883231233,2611093651,positive,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-04-17
1251138565142007810,768057095534936064,positive,covid19-tracking-app-australia,20200420,act,Unknown,Unknown,0,0,0,1,2020-04-17
1251138072130973697,2411313362,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-04-17
1251137241394540545,1558115528,positive,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,0,0,0,1,2020-04-17
1251136201794314242,1053016993111007237,positive,covid19-tracking-app-australia,20200420,qld,Male,Middle,0,0,1,0,2020-04-17
1251135154635960320,29612190,negative,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,0,0,0,1,2020-04-17
